set,group,exam,instance,NC,RF,RS,model,heuristic,config,dominance,solved,makespan,time,expand_number,generated_number,depth,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned,run_date,machine,source_file
j90,46,4,j9046_4,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.001,551400,6641694,,440349,225181,4618,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,5,j9046_5,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.0,606992,6096098,,353854,360224,6343,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,6,j9046_6,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.0,551693,4958084,,457135,220542,5165,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,7,j9046_7,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.0,634458,5642079,,535385,491865,1017,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,8,j9046_8,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.0,701950,5727423,,253170,237770,16222,3126,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,9,j9046_9,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.0,501995,3849244,,170315,139329,3852,1,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,46,10,j9046_10,2.1,1.0,0.5,TT,LBCC,ttdr,True,False,,300.002,600199,3515812,,511631,300224,4694,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,1,j9047_1,2.1,1.0,0.7,TT,LBCC,ttdr,True,True,82,73.6687,146931,1169178,93,70731,129675,253,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,2,j9047_2,2.1,1.0,0.7,TT,LBCC,ttdr,True,True,90,13.2408,43860,348570,93,28481,39198,1061,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,3,j9047_3,2.1,1.0,0.7,TT,LBCC,ttdr,True,False,,300.002,299914,2166465,,139878,143661,1660,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,4,j9047_4,2.1,1.0,0.7,TT,LBCC,ttdr,True,False,,300.002,420034,3527549,,449986,111908,1212,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,5,j9047_5,2.1,1.0,0.7,TT,LBCC,ttdr,True,False,,300.0,435286,3556385,,291830,179713,15,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,6,j9047_6,2.1,1.0,0.7,TT,LBCC,ttdr,True,True,98,8.40177,49463,328565,93,24118,56634,833,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,7,j9047_7,2.1,1.0,0.7,TT,LBCC,ttdr,True,True,94,1.13061,9418,45705,93,12847,19897,14,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,8,j9047_8,2.1,1.0,0.7,TT,LBCC,ttdr,True,True,98,0.0670969,662,2888,93,291,2446,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,9,j9047_9,2.1,1.0,0.7,TT,LBCC,ttdr,True,False,,300.004,525337,2092495,,228362,464291,1544,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,47,10,j9047_10,2.1,1.0,0.7,TT,LBCC,ttdr,True,False,,300.001,537874,4163200,,433107,321214,8800,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,1,j9048_1,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,83,22.0986,94768,519795,93,52093,423056,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,2,j9048_2,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,89,22.5202,201775,610819,93,107345,1228455,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,3,j9048_3,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,86,27.1522,174636,602273,93,94548,1183193,1,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,4,j9048_4,2.1,1.0,1.0,TT,LBCC,ttdr,True,False,,300.003,479592,2274745,,419508,711540,4266,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,5,j9048_5,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,75,16.712,100274,409786,93,39450,591087,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,6,j9048_6,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,114,9.38209,100613,203277,93,31709,798573,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,7,j9048_7,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,103,7.69214,100253,204502,93,54472,773537,1,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,8,j9048_8,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,74,0.61755,4024,15762,93,1566,22030,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,9,j9048_9,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,89,2.78849,22280,90179,93,10717,117957,0,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,48,10,j9048_10,2.1,1.0,1.0,TT,LBCC,ttdr,True,True,93,67.9475,702647,1929456,93,385404,4634681,1,0,2026-07-30,university,data/university_compute_real_final_resluts/tt/2026-07-30_j90_g1-48_e1-10_tt_j90_ttdr_lbcc.csv
j90,1,1,j901_1,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1007466,16053692,,872030,3035980,284646,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,2,j901_2,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1045181,12712285,,597758,3590870,115253,32,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,3,j901_3,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1190379,14504930,,1024196,5162604,815677,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,4,j901_4,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1413750,17189018,,1027143,5864990,130636,1,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,5,j901_5,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1641565,15709669,,877498,5216784,1086871,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,6,j901_6,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1599336,15828488,,2683201,5822182,512236,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,7,j901_7,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1652058,14823723,,1373296,9872890,409731,33,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,8,j901_8,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1124276,15900839,,1286848,2901994,92790,15,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,9,j901_9,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1037408,15415594,,957406,4319038,704541,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,1,10,j901_10,1.5,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1513471,14746066,,621325,6029428,507870,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,1,j902_1,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,96,24.4689,459844,1355596,93,262379,2285623,44329,164,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,2,j902_2,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,114,99.0857,2589753,6267273,93,549931,12802891,230875,877,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,3,j902_3,1.5,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,5174082,22159989,,2788742,34691117,827849,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,4,j902_4,1.5,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,1558022,14180409,,1417639,8896771,290732,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,5,j902_5,1.5,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,1839074,14993093,,1321464,10812903,122140,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,6,j902_6,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,67,128.554,2244669,7770834,93,1115487,11347693,172755,1062,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,7,j902_7,1.5,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,1360925,13526326,,1279024,6706863,188644,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,8,j902_8,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,82,24.4397,474349,1442775,93,252071,2011149,10586,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,9,j902_9,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,79,216.794,985850,5852247,93,782863,3677290,74555,92,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,2,10,j902_10,1.5,0.25,0.5,TT,LBCS,ttdr,True,True,80,162.016,2210283,11776567,93,1136927,10119780,460303,592,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,1,j903_1,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,7749019,20095460,,3411171,68398086,965127,6065,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,2,j903_2,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,4180988,15206973,,1349374,55193185,272048,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,3,j903_3,1.5,0.25,0.7,TT,LBCS,ttdr,True,True,71,3.4562,43455,212630,93,42807,214412,2438,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,4,j903_4,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,3341265,12845274,,1746544,26293868,516593,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,5,j903_5,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,2344729,15111798,,2150942,18079238,37270,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,6,j903_6,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,2452546,18795880,,2222425,15391044,1130124,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,7,j903_7,1.5,0.25,0.7,TT,LBCS,ttdr,True,True,87,94.5751,1202830,6165354,93,787669,6017171,36648,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,8,j903_8,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,2926926,17834542,,1683365,27684712,133056,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,9,j903_9,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,2061310,15903675,,879347,15107493,158609,34118,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,3,10,j903_10,1.5,0.25,0.7,TT,LBCS,ttdr,True,False,,300.0,1649759,16176928,,779985,11690368,215605,357,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,1,j904_1,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,6889650,17016196,,3993475,60490706,88976,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,2,j904_2,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,3152385,13983246,,2981644,23709022,158456,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,3,j904_3,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,4868921,19269124,,3456586,38296358,69467,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,4,j904_4,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,7637966,17710046,,6459636,70331231,67340,16,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,5,j904_5,1.5,0.25,1.0,TT,LBCS,ttdr,True,True,88,41.9903,1137014,3213336,93,335310,8833224,153000,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,6,j904_6,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,9252378,20148567,,1539782,81416028,73676,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,7,j904_7,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,2371705,15160401,,2848706,21439039,40728,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,8,j904_8,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,3660467,16114484,,4454789,27219035,90782,3200,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,9,j904_9,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,3887371,14968498,,1208019,29127720,50471,372,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,4,10,j904_10,1.5,0.25,1.0,TT,LBCS,ttdr,True,False,,300.0,8406659,18201384,,1973547,78359347,4104,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,1,j905_1,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,837389,14069282,,829588,2343195,357670,577,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,2,j905_2,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,1210705,15664048,,1204949,1580885,341568,1203,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,3,j905_3,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,868366,12362718,,513409,1308952,428556,1114,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,4,j905_4,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,928020,14591596,,909501,1646298,147043,9,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,5,j905_5,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,974501,14484952,,899622,1509363,181558,67,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,6,j905_6,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,871327,13107874,,839955,1201714,435143,200,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,7,j905_7,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,943211,14712997,,1163345,805964,287911,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,8,j905_8,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,896844,12757696,,930419,1143165,425492,23,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,9,j905_9,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,929487,10132191,,631117,1514542,131776,182,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,5,10,j905_10,1.5,0.5,0.2,TT,LBCS,ttdr,True,False,,300.0,1016811,16258197,,1606423,1491845,72185,2,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,1,j906_1,1.5,0.5,0.5,TT,LBCS,ttdr,True,True,82,278.031,1738359,14473012,93,1857415,6620571,194423,14,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,2,j906_2,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1216758,13156964,,594919,2590084,90387,158,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,3,j906_3,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1059417,13664454,,1037115,2893726,175916,262,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,4,j906_4,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1928148,16437361,,3429013,10411184,82955,2,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,5,j906_5,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1506748,15974718,,2208345,6054154,78124,8,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,6,j906_6,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,2160106,15751644,,1198748,9466399,205777,520,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,7,j906_7,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1643989,13115813,,1506524,5205014,223869,7590,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,8,j906_8,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1056821,14274145,,1587669,2136720,39431,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,9,j906_9,1.5,0.5,0.5,TT,LBCS,ttdr,True,False,,300.0,1282583,15010249,,1465762,7403337,88439,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,6,10,j906_10,1.5,0.5,0.5,TT,LBCS,ttdr,True,True,94,1.65053,19663,119108,93,12198,64549,161,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,1,j907_1,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,3716681,16208851,,4101436,20088288,197397,1321,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,2,j907_2,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,2556388,15980763,,1409504,17771819,182,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,3,j907_3,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,1440338,12891772,,994560,3797234,337887,15904,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,4,j907_4,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,3150464,15780122,,1526811,19926025,388819,12220,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,5,j907_5,1.5,0.5,0.7,TT,LBCS,ttdr,True,True,79,5.01899,36701,274142,93,28785,134551,524,40,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,6,j907_6,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,2636832,13929694,,1413724,14109196,202295,445,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,7,j907_7,1.5,0.5,0.7,TT,LBCS,ttdr,True,True,90,55.3956,1814061,4055514,93,494911,12039848,7707,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,8,j907_8,1.5,0.5,0.7,TT,LBCS,ttdr,True,True,60,116.007,628863,5738788,93,581289,2702891,37166,328,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,9,j907_9,1.5,0.5,0.7,TT,LBCS,ttdr,True,False,,300.0,1343933,15866171,,773577,5341019,700712,12800,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,7,10,j907_10,1.5,0.5,0.7,TT,LBCS,ttdr,True,True,98,9.49674,83831,502120,93,48784,383909,1414,420,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,1,j908_1,1.5,0.5,1.0,TT,LBCS,ttdr,True,True,96,72.5101,1767067,4860973,93,873105,11868134,5180,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,2,j908_2,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,3706940,15624845,,3921735,30939854,216961,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,3,j908_3,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,4057289,15197504,,2055201,37108995,80,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,4,j908_4,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,2130925,14733404,,1909854,17580718,63394,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,5,j908_5,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,2257913,12865912,,2594211,19803598,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,6,j908_6,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,3008145,15163377,,1577362,28955586,1830,17,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,7,j908_7,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,5943760,16706895,,4767576,50823926,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
