group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
21,1,0.0050115,True,84,1567,4470,33,TT2,j30,LBCS_DP,1849,113,13,898
21,2,0.0168474,True,59,4383,12944,33,TT2,j30,LBCS_DP,5193,238,0,5220
21,3,0.00622692,True,76,2161,5346,33,TT2,j30,LBCS_DP,1407,236,64,2500
21,4,0.0204062,True,70,5218,14538,33,TT2,j30,LBCS_DP,4146,613,0,5928
21,5,0.0107225,True,55,2435,7660,33,TT2,j30,LBCS_DP,1868,130,13,3744
21,6,0.0116858,True,76,3731,10598,33,TT2,j30,LBCS_DP,3592,258,33,4522
21,7,0.0133786,True,65,3534,10208,33,TT2,j30,LBCS_DP,2659,178,0,4160
21,8,0.0337655,True,62,9022,25181,33,TT2,j30,LBCS_DP,7536,1174,0,10942
21,9,0.0115186,True,69,3473,10010,33,TT2,j30,LBCS_DP,2800,237,4,5372
21,10,0.0131715,True,69,3386,9487,33,TT2,j30,LBCS_DP,3096,291,1,3571
22,1,0.000620416,True,42,140,395,33,TT2,j30,LBCS_DP,31,0,44,226
22,2,0.00278471,True,45,762,1767,33,TT2,j30,LBCS_DP,272,197,251,689
22,3,0.0148376,True,63,4673,12534,33,TT2,j30,LBCS_DP,3246,519,1471,5643
22,4,0.00942567,True,42,2377,7771,33,TT2,j30,LBCS_DP,1792,147,798,3356
22,5,0.00750408,True,52,2250,6081,33,TT2,j30,LBCS_DP,2105,445,102,3389
22,6,0.0249539,True,52,6156,17797,33,TT2,j30,LBCS_DP,5949,628,2092,11521
22,7,0.0157222,True,60,3920,11218,33,TT2,j30,LBCS_DP,3282,565,757,4472
22,8,0.0350249,True,55,9934,26610,33,TT2,j30,LBCS_DP,7287,1210,943,14127
22,9,0.000236833,True,76,47,109,33,TT2,j30,LBCS_DP,4,0,20,42
22,10,0.0924519,True,55,18408,57669,33,TT2,j30,LBCS_DP,14576,4955,91,19232
23,1,0.000167125,True,63,33,89,33,TT2,j30,LBCS_DP,0,0,16,35
23,2,0.000172958,True,53,36,106,33,TT2,j30,LBCS_DP,0,0,12,46
23,3,0.00130387,True,46,206,648,33,TT2,j30,LBCS_DP,25,0,295,245
23,4,0.00704525,True,65,1057,3683,33,TT2,j30,LBCS_DP,207,99,1387,847
23,5,0.00357342,True,52,907,2278,33,TT2,j30,LBCS_DP,569,131,141,1599
23,6,0.004571,True,48,1296,3882,33,TT2,j30,LBCS_DP,887,2,327,1779
