group,exam,time,finished,makespan,expand number,generated number,depth,true makespan,iyar solved,iyar time,iyar expanded,iyar generated,is makespan OK?,time- part,NC,RF,RS,time ratio,expand ratio,generated ratio
43,8,0.366387,TRUE,62,560,1666,33,62,TRUE,0.111230135,121,362,1,0-10 sec,2.1,0.75,0.7,3.293954467,4.628099174,4.602209945
43,9,34.9326,TRUE,57,25918,90308,33,57,TRUE,13.61806226,25897,90329,1,10-60 sec,2.1,0.75,0.7,2.565166713,1.000810905,0.999767517
43,10,46.6218,TRUE,60,39178,138509,33,60,TRUE,21.8764081,38921,137428,1,10-60 sec,2.1,0.75,0.7,2.131145103,1.006603119,1.007865937
44,1,0.103026,TRUE,50,69,306,33,50,TRUE,0.291027546,637,2637,1,0-10 sec,2.1,0.75,1,0.354007727,0.108320251,0.116040956
44,2,0.0620569,TRUE,54,48,192,33,54,TRUE,0.077901125,49,194,1,0-10 sec,2.1,0.75,1,0.796611089,0.979591837,0.989690722
44,3,0.112443,TRUE,51,78,331,33,51,TRUE,0.122362375,77,331,1,0-10 sec,2.1,0.75,1,0.918934436,1.012987013,1
44,4,0.0394522,TRUE,57,33,108,33,57,TRUE,0.058953047,38,115,1,0-10 sec,2.1,0.75,1,0.669213925,0.868421053,0.939130435
44,5,0.0752991,TRUE,55,56,230,33,55,TRUE,0.097414255,58,250,1,0-10 sec,2.1,0.75,1,0.772978246,0.965517241,0.92
44,6,0.0583088,TRUE,56,49,166,33,56,TRUE,0.039558887,48,163,1,0-10 sec,2.1,0.75,1,1.473974735,1.020833333,1.018404908
44,7,0.0736953,TRUE,42,71,287,33,42,TRUE,0.10641861,70,291,1,0-10 sec,2.1,0.75,1,0.692503877,1.014285714,0.986254296
44,8,0.0640246,TRUE,49,72,288,33,49,TRUE,0.114039898,74,297,1,0-10 sec,2.1,0.75,1,0.56142281,0.972972973,0.96969697
44,9,0.0271318,TRUE,64,38,107,33,64,TRUE,0.054055929,35,99,1,0-10 sec,2.1,0.75,1,0.50192089,1.085714286,1.080808081
44,10,0.0417671,TRUE,63,53,175,33,63,TRUE,0.072222233,49,161,1,0-10 sec,2.1,0.75,1,0.578313606,1.081632653,1.086956522
45,1,600.005,FALSE,0,219925,906313,0,82,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,2,600.008,FALSE,0,219048,986198,0,125,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,3,601.341,FALSE,0,209057,907177,0,92,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,4,600.004,FALSE,0,247166,1032822,0,84,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,5,600.005,FALSE,0,266473,1043927,0,86,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,6,1254.19,FALSE,0,234803,1100651,0,129,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,7,600.003,FALSE,0,181830,815833,0,101,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,8,600.001,FALSE,0,225873,870935,0,94,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,9,600.008,FALSE,0,185454,906515,0,82,FALSE,,,,,Out of Range,2.1,1,0.2,,,
45,10,600.001,FALSE,0,220536,1033743,0,90,FALSE,,,,,Out of Range,2.1,1,0.2,,,
46,1,9.93541,TRUE,59,8228,33891,33,59,TRUE,5.410210848,8317,34121,1,0-10 sec,2.1,1,0.5,1.836418262,0.989299026,0.993259283
46,2,90.0253,TRUE,67,58610,257924,33,67,TRUE,42.53753257,59750,262679,1,1-2 min,2.1,1,0.5,2.116373343,0.980920502,0.981898058
46,3,600.005,FALSE,0,269792,1008797,0,65,FALSE,,,,,Out of Range,2.1,1,0.5,,,
46,4,6.67645,TRUE,64,6249,22488,33,64,TRUE,2.073833704,6470,23333,1,0-10 sec,2.1,1,0.5,3.219375781,0.965842349,0.963785197
46,5,3.57069,TRUE,57,2707,12911,33,57,TRUE,2.069524288,2545,12172,1,0-10 sec,2.1,1,0.5,1.725367526,1.063654224,1.060713112
46,6,600.001,FALSE,0,274015,1028409,0,59,TRUE,305.6403675,815438,3073206,,Out of Range,2.1,1,0.5,,,
46,7,600.002,FALSE,0,235179,1046842,0,59,FALSE,,,,,Out of Range,2.1,1,0.5,,,
46,8,5.03218,TRUE,58,3513,16367,33,58,TRUE,2.873721838,3670,17056,1,0-10 sec,2.1,1,0.5,1.75110198,0.957220708,0.959603659
46,9,442.114,TRUE,49,164454,684527,33,49,TRUE,120.601393,169518,705178,1,5-10 min,2.1,1,0.5,3.665911222,0.970127066,0.970715195
46,10,600.008,FALSE,0,263465,1135813,0,55,FALSE,,,,,Out of Range,2.1,1,0.5,,,
47,1,0.075662,TRUE,58,61,191,33,58,TRUE,0.080550432,60,190,1,0-10 sec,2.1,1,0.7,0.939312157,1.016666667,1.005263158
47,2,0.161479,TRUE,59,89,379,33,59,TRUE,0.067148924,88,379,1,0-10 sec,2.1,1,0.7,2.404789092,1.011363636,1
47,3,0.142208,TRUE,55,115,453,33,55,TRUE,0.118022919,114,453,1,0-10 sec,2.1,1,0.7,1.204918512,1.00877193,1
47,4,3.4585,TRUE,49,1883,8971,33,49,TRUE,1.490343809,1948,9262,1,0-10 sec,2.1,1,0.7,2.320605473,0.966632444,0.9685813
47,5,9.40801,TRUE,47,9488,33654,33,47,TRUE,6.499905825,9515,34090,1,0-10 sec,2.1,1,0.7,1.447407125,0.997162375,0.987210326
47,6,74.8094,TRUE,53,43802,176332,33,53,TRUE,28.56016159,42670,171751,1,1-2 min,2.1,1,0.7,2.619361931,1.026529177,1.026672334
47,7,214.735,TRUE,66,137708,489783,33,66,TRUE,98.77936792,154361,546665,1,2-5 min,2.1,1,0.7,2.173885139,0.892116532,0.895947244
47,8,0.0668997,TRUE,48,61,235,33,48,TRUE,0.051579952,58,217,1,0-10 sec,2.1,1,0.7,1.297009737,1.051724138,1.082949309
47,9,0.229294,TRUE,65,217,800,33,65,TRUE,0.206747532,130,459,1,0-10 sec,2.1,1,0.7,1.109053142,1.669230769,1.74291939
47,10,83.716,TRUE,60,56417,241794,33,60,TRUE,21.49453282,49572,211038,1,1-2 min,2.1,1,0.7,3.89475783,1.138081982,1.145736787
48,1,0.0410916,TRUE,63,41,169,33,63,TRUE,0.061631918,40,151,1,0-10 sec,2.1,1,1,0.666725965,1.025,1.119205298
48,2,0.142961,TRUE,54,155,627,33,54,TRUE,0.151576281,123,518,1,0-10 sec,2.1,1,1,0.943162077,1.260162602,1.21042471
48,3,0.112887,TRUE,50,130,608,33,50,TRUE,0.142274141,86,388,1,0-10 sec,2.1,1,1,0.793447068,1.511627907,1.567010309
48,4,0.0365125,TRUE,57,47,163,33,57,TRUE,0.073145151,50,164,1,0-10 sec,2.1,1,1,0.499178681,0.94,0.993902439
48,5,0.0719759,TRUE,58,82,326,33,58,TRUE,0.114440203,74,295,1,0-10 sec,2.1,1,1,0.62893894,1.108108108,1.105084746
48,6,0.0432095,TRUE,58,55,198,33,58,TRUE,0.090774298,41,137,1,0-10 sec,2.1,1,1,0.476010291,1.341463415,1.445255474
48,7,0.0301743,TRUE,55,43,134,33,55,TRUE,0.067299366,42,133,1,0-10 sec,2.1,1,1,0.44835935,1.023809524,1.007518797
48,8,0.0743838,TRUE,44,84,339,33,44,TRUE,0.110805273,75,306,1,0-10 sec,2.1,1,1,0.671301988,1.12,1.107843137
48,9,0.0584875,TRUE,59,81,301,33,59,TRUE,0.18665123,82,306,1,0-10 sec,2.1,1,1,0.313351806,0.987804878,0.983660131
48,10,0.041708,TRUE,54,47,184,33,54,TRUE,0.069693565,40,144,1,0-10 sec,2.1,1,1,0.598448365,1.175,1.277777778
