group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
22,9,300,False,0,1882796,16604679,0,TT,j90,LBMAX_DP,2586823,2687319,874625,40
22,10,300,False,0,2084909,20073332,0,TT,j90,LBMAX_DP,3226861,4886608,441177,461
23,1,54.4596,True,90,384303,3126445,93,TT,j90,LBMAX_DP,223608,924035,34566,0
23,2,27.5329,True,84,258942,1806810,93,TT,j90,LBMAX_DP,163238,752007,6834,268
23,3,300,False,0,2052644,7637474,0,TT,j90,LBMAX_DP,700223,5934884,250438,119
23,4,19.9503,True,85,211761,1506714,93,TT,j90,LBMAX_DP,305470,530327,10974,9265
23,5,25.2811,True,95,389846,1671841,93,TT,j90,LBMAX_DP,261640,1947661,7332,2832
23,6,3.68985,True,87,44680,250176,93,TT,j90,LBMAX_DP,32000,139562,927,0
23,7,215.21,True,77,1398538,11537852,93,TT,j90,LBMAX_DP,1180573,4917278,413909,0
23,8,0.806045,True,92,11430,53344,93,TT,j90,LBMAX_DP,6647,41358,38,0
23,9,300,False,0,1128497,4982924,0,TT,j90,LBMAX_DP,956733,2164073,36536,2
23,10,4.68412,True,87,97918,380441,93,TT,j90,LBMAX_DP,46392,427990,1002,0
24,1,300,False,0,3221904,16982779,0,TT,j90,LBMAX_DP,1651729,18267451,80768,4302
24,2,0.994477,True,92,18639,77884,93,TT,j90,LBMAX_DP,10281,71652,1176,0
24,3,150.91,True,69,2548947,9569226,93,TT,j90,LBMAX_DP,2649505,21111428,1220,0
24,4,0.983809,True,81,12290,80762,93,TT,j90,LBMAX_DP,9037,44023,126,0
24,5,110.519,True,85,2247390,7254459,93,TT,j90,LBMAX_DP,1644080,15524087,19530,0
24,6,300,False,0,5067866,20208578,0,TT,j90,LBMAX_DP,2276273,49890748,80184,0
24,7,225.381,True,87,3177849,14313227,93,TT,j90,LBMAX_DP,2362006,26466557,2760,0
24,8,128.816,True,88,1981811,8124805,93,TT,j90,LBMAX_DP,2616939,12560965,88962,0
24,9,142.438,True,80,2918795,10567115,93,TT,j90,LBMAX_DP,1902745,20590198,15538,0
24,10,5.19819,True,89,109816,417169,93,TT,j90,LBMAX_DP,71470,526319,234,0
25,1,300,False,0,1317911,17264125,0,TT,j90,LBMAX_DP,1078798,960636,222920,0
25,2,300,False,0,947412,11260970,0,TT,j90,LBMAX_DP,745489,679273,48650,0
25,3,300,False,0,873197,8350258,0,TT,j90,LBMAX_DP,378241,459935,32798,0
25,4,300,False,0,962562,12843689,0,TT,j90,LBMAX_DP,413606,694747,109626,0
25,5,300,False,0,1264723,16616403,0,TT,j90,LBMAX_DP,801933,1140071,73724,0
25,6,300.001,False,0,878197,10035382,0,TT,j90,LBMAX_DP,474521,485011,23789,0
25,7,300,False,0,808800,8339423,0,TT,j90,LBMAX_DP,394265,583734,25135,0
25,8,300,False,0,1005516,12737435,0,TT,j90,LBMAX_DP,537716,632859,55958,0
25,9,300,False,0,1163394,15928927,0,TT,j90,LBMAX_DP,759391,1048912,58747,0
25,10,300,False,0,1179909,16078567,0,TT,j90,LBMAX_DP,1009960,1144472,20933,0
26,1,300,False,0,1008358,8598189,0,TT,j90,LBMAX_DP,672609,1467283,17658,119
26,2,300,False,0,1336244,14343922,0,TT,j90,LBMAX_DP,1207154,1461414,68724,1141
26,3,4.4236,True,80,28378,292382,93,TT,j90,LBMAX_DP,26459,38446,4020,37
26,4,300,False,0,1388178,16588920,0,TT,j90,LBMAX_DP,964881,1366518,532715,1926
26,5,300,False,0,1265695,14602717,0,TT,j90,LBMAX_DP,1389934,866601,360219,160
26,6,300,False,0,1171570,10473214,0,TT,j90,LBMAX_DP,1286577,1710228,60279,10
26,7,300.001,False,0,975665,9451443,0,TT,j90,LBMAX_DP,1105070,841719,41513,16
26,8,300,False,0,1479105,17715342,0,TT,j90,LBMAX_DP,1310980,2523295,368998,27
26,9,300.001,False,0,1002389,9617166,0,TT,j90,LBMAX_DP,833239,680055,67860,145
26,10,50.725,True,92,411872,3055443,93,TT,j90,LBMAX_DP,305580,841636,14100,0
27,1,300,False,0,589904,2535194,0,TT,j90,LBMAX_DP,193860,572279,19562,1197
27,2,300,False,0,1850746,15275570,0,TT,j90,LBMAX_DP,1839495,9678784,78111,557
27,3,185.541,True,91,929690,8987241,93,TT,j90,LBMAX_DP,770052,1717702,15131,249
27,4,300.001,False,0,780036,5098543,0,TT,j90,LBMAX_DP,386822,1378726,8849,0
27,5,300,False,0,1732361,10063910,0,TT,j90,LBMAX_DP,1304875,5275843,37974,391
27,6,300.001,False,0,879139,8522055,0,TT,j90,LBMAX_DP,863292,812365,3035,1
27,7,300,False,0,1104663,4648721,0,TT,j90,LBMAX_DP,497810,2089517,5576,0
27,8,300,False,0,1323158,5287539,0,TT,j90,LBMAX_DP,538238,4091128,2144,0
27,9,300,False,0,623658,4968331,0,TT,j90,LBMAX_DP,524198,1047204,7133,0
27,10,0.999776,True,97,8695,66302,93,TT,j90,LBMAX_DP,4955,23159,264,2
