group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
26,4,0.00189053,True,62,81,388,33,TT,j30,LBMAX_DP,0,0,0,0
26,5,300,False,0,26467040,75176742,0,TT,j30,LBMAX_DP,0,0,0,0
26,6,0.394771,True,53,18615,88334,33,TT,j30,LBMAX_DP,0,0,0,0
26,7,0.00632854,True,56,265,1278,33,TT,j30,LBMAX_DP,0,0,0,0
26,8,0.922349,True,66,46449,188248,33,TT,j30,LBMAX_DP,0,0,0,0
26,9,0.856473,True,43,38282,193761,33,TT,j30,LBMAX_DP,0,0,0,0
26,10,6.75132,True,49,255207,1411848,33,TT,j30,LBMAX_DP,0,0,0,0
27,1,0.00365193,True,43,168,843,33,TT,j30,LBMAX_DP,0,0,0,0
27,2,0.00886107,True,58,506,2231,33,TT,j30,LBMAX_DP,0,0,0,0
27,3,0.0159057,True,60,942,4059,33,TT,j30,LBMAX_DP,0,0,0,0
27,4,0.000749672,True,64,54,155,33,TT,j30,LBMAX_DP,0,0,0,0
27,5,0.00434076,True,49,238,977,33,TT,j30,LBMAX_DP,0,0,0,0
27,6,0.00104833,True,59,52,200,33,TT,j30,LBMAX_DP,0,0,0,0
27,7,0.222786,True,49,14358,66603,33,TT,j30,LBMAX_DP,0,0,0,0
27,8,0.00116587,True,66,55,215,33,TT,j30,LBMAX_DP,0,0,0,0
27,9,0.00229086,True,55,184,597,33,TT,j30,LBMAX_DP,0,0,0,0
27,10,0.0173964,True,62,733,3505,33,TT,j30,LBMAX_DP,0,0,0,0
28,1,0.000830534,True,69,34,150,33,TT,j30,LBMAX_DP,0,0,0,0
28,2,0.000986254,True,57,56,213,33,TT,j30,LBMAX_DP,0,0,0,0
28,3,0.00835931,True,40,500,2281,33,TT,j30,LBMAX_DP,0,0,0,0
28,4,0.00130343,True,49,110,313,33,TT,j30,LBMAX_DP,0,0,0,0
28,5,0.000970376,True,73,58,187,33,TT,j30,LBMAX_DP,0,0,0,0
28,6,0.000606702,True,55,36,111,33,TT,j30,LBMAX_DP,0,0,0,0
28,7,0.00201132,True,48,123,498,33,TT,j30,LBMAX_DP,0,0,0,0
28,8,0.00223846,True,53,110,459,33,TT,j30,LBMAX_DP,0,0,0,0
28,9,0.000847517,True,62,44,159,33,TT,j30,LBMAX_DP,0,0,0,0
28,10,0.00169897,True,59,96,372,33,TT,j30,LBMAX_DP,0,0,0,0
29,1,300,False,0,12233445,61949268,0,TT,j30,LBMAX_DP,0,0,0,0
29,2,300,False,0,10263772,55412338,0,TT,j30,LBMAX_DP,0,0,0,0
29,3,300,False,0,10918701,57150198,0,TT,j30,LBMAX_DP,0,0,0,0
29,4,300,False,0,12253133,55146584,0,TT,j30,LBMAX_DP,0,0,0,0
29,5,300,False,0,10642103,53857337,0,TT,j30,LBMAX_DP,0,0,0,0
29,6,300,False,0,11506191,56965629,0,TT,j30,LBMAX_DP,0,0,0,0
29,7,300,False,0,10942086,52059756,0,TT,j30,LBMAX_DP,0,0,0,0
29,8,300,False,0,7222745,44646262,0,TT,j30,LBMAX_DP,0,0,0,0
29,9,300,False,0,10711621,53846689,0,TT,j30,LBMAX_DP,0,0,0,0
29,10,300,False,0,12266600,46805548,0,TT,j30,LBMAX_DP,0,0,0,0
30,1,300,False,0,11354209,53142205,0,TT,j30,LBMAX_DP,0,0,0,0
30,2,72.5306,True,68,3522872,14768698,33,TT,j30,LBMAX_DP,0,0,0,0
30,3,80.3255,True,55,5158831,18835253,33,TT,j30,LBMAX_DP,0,0,0,0
30,4,9.82048,True,53,540211,2191753,33,TT,j30,LBMAX_DP,0,0,0,0
30,5,1.32312,True,54,65274,292859,33,TT,j30,LBMAX_DP,0,0,0,0
30,6,278.15,True,62,15368111,61097073,33,TT,j30,LBMAX_DP,0,0,0,0
30,7,2.50834,True,68,138940,575253,33,TT,j30,LBMAX_DP,0,0,0,0
30,8,84.4896,True,46,3577546,17992798,33,TT,j30,LBMAX_DP,0,0,0,0
30,9,8.3631,True,46,351516,1817021,33,TT,j30,LBMAX_DP,0,0,0,0
30,10,105.007,True,53,5291506,23597630,33,TT,j30,LBMAX_DP,0,0,0,0
31,1,0.00560085,True,43,255,1222,33,TT,j30,LBMAX_DP,0,0,0,0
31,2,0.0538902,True,63,1835,10677,33,TT,j30,LBMAX_DP,0,0,0,0
31,3,0.00325712,True,58,145,649,33,TT,j30,LBMAX_DP,0,0,0,0
31,4,0.143619,True,50,6393,32007,33,TT,j30,LBMAX_DP,0,0,0,0
31,5,3.4526,True,52,258490,870983,33,TT,j30,LBMAX_DP,0,0,0,0
31,6,0.00325864,True,53,114,646,33,TT,j30,LBMAX_DP,0,0,0,0
31,7,0.0019706,True,61,96,437,33,TT,j30,LBMAX_DP,0,0,0,0
31,8,0.00216142,True,58,103,446,33,TT,j30,LBMAX_DP,0,0,0,0
31,9,30.4437,True,50,1528621,6384701,33,TT,j30,LBMAX_DP,0,0,0,0
31,10,162.816,True,55,8814479,35969164,33,TT,j30,LBMAX_DP,0,0,0,0
32,1,0.000968169,True,61,51,179,33,TT,j30,LBMAX_DP,0,0,0,0
32,2,0.00168816,True,60,80,345,33,TT,j30,LBMAX_DP,0,0,0,0
32,3,0.000958599,True,57,63,214,33,TT,j30,LBMAX_DP,0,0,0,0
32,4,0.000846603,True,68,40,158,33,TT,j30,LBMAX_DP,0,0,0,0
