group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
21,4,111.393,True,70,6014880,22870422,33,TT,j30,LBIP0_DP,0,0,0,0
21,5,10.2469,True,55,424957,2092306,33,TT,j30,LBIP0_DP,0,0,0,0
21,6,300,False,0,14307713,63889753,0,TT,j30,LBIP0_DP,0,0,0,0
21,7,23.8001,True,65,1050568,4854794,33,TT,j30,LBIP0_DP,0,0,0,0
21,8,65.6686,True,62,2775233,12825810,33,TT,j30,LBIP0_DP,0,0,0,0
21,9,300,False,0,12677429,59291056,0,TT,j30,LBIP0_DP,0,0,0,0
21,10,55.5248,True,69,3122338,12395404,33,TT,j30,LBIP0_DP,0,0,0,0
22,1,0.0226396,True,42,908,3947,33,TT,j30,LBIP0_DP,0,0,0,0
22,2,0.00594858,True,45,306,1135,33,TT,j30,LBIP0_DP,0,0,0,0
22,3,0.0480643,True,63,4779,14243,33,TT,j30,LBIP0_DP,0,0,0,0
22,4,0.277152,True,42,16198,78302,33,TT,j30,LBIP0_DP,0,0,0,0
22,5,134.317,True,52,6810943,31782027,33,TT,j30,LBIP0_DP,0,0,0,0
22,6,15.0645,True,52,693833,3317393,33,TT,j30,LBIP0_DP,0,0,0,0
22,7,9.05042,True,60,463169,2014477,33,TT,j30,LBIP0_DP,0,0,0,0
22,8,309.068,False,0,16436031,68865523,0,TT,j30,LBIP0_DP,0,0,0,0
22,9,0.000995646,True,76,33,140,33,TT,j30,LBIP0_DP,0,0,0,0
22,10,21.8734,True,55,1433511,6110674,33,TT,j30,LBIP0_DP,0,0,0,0
23,1,0.000794228,True,63,33,138,33,TT,j30,LBIP0_DP,0,0,0,0
23,2,0.00112487,True,53,37,148,33,TT,j30,LBIP0_DP,0,0,0,0
23,3,0.0386921,True,46,1361,6963,33,TT,j30,LBIP0_DP,0,0,0,0
23,4,0.0504312,True,65,2012,9696,33,TT,j30,LBIP0_DP,0,0,0,0
23,5,0.0166742,True,52,732,4090,33,TT,j30,LBIP0_DP,0,0,0,0
