group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
10,4,300,False,0,1205102,8198674,0,TT,j60,LBCS_DP,590291,1061194,128236,319
10,5,0.25524,True,79,2788,22016,63,TT,j60,LBCS_DP,996,1788,121,3
10,6,1.30827,True,67,16213,114628,63,TT,j60,LBCS_DP,10961,8193,296,0
10,7,300,False,0,533654,3154155,0,TT,j60,LBCS_DP,237341,351147,7106,81
10,8,300,False,0,2103323,16066331,0,TT,j60,LBCS_DP,2974725,3464915,899835,0
10,9,300.002,False,0,762860,6958790,0,TT,j60,LBCS_DP,563082,437817,52845,266
10,10,300,False,0,725197,5253741,0,TT,j60,LBCS_DP,581619,630862,22487,132
11,1,7.9051,True,71,59754,426377,63,TT,j60,LBCS_DP,50326,74056,3395,51
11,2,0.0141456,True,61,304,1183,63,TT,j60,LBCS_DP,295,490,0,0
11,3,300,False,0,1339779,7669018,0,TT,j60,LBCS_DP,788931,2211372,156326,0
11,4,0.0463195,True,69,694,4083,63,TT,j60,LBCS_DP,460,685,15,0
11,5,300,False,0,973213,4180137,0,TT,j60,LBCS_DP,303367,1440959,82842,1011
11,6,7.575,True,70,75433,532603,63,TT,j60,LBCS_DP,58837,120800,8620,35
11,7,14.3097,True,70,122989,699969,63,TT,j60,LBCS_DP,50530,254742,4100,0
11,8,300.001,False,0,718468,3405983,0,TT,j60,LBCS_DP,279498,708420,15260,150
11,9,0.638798,True,62,18116,51147,63,TT,j60,LBCS_DP,7074,68334,7,4
11,10,0.568809,True,58,4078,40042,63,TT,j60,LBCS_DP,3260,8581,625,0
12,1,1.50573,True,59,16335,91532,63,TT,j60,LBCS_DP,24360,90881,8,0
12,2,2.534,True,58,48498,159663,63,TT,j60,LBCS_DP,34932,266290,38,2
12,3,0.55484,True,75,12607,40509,63,TT,j60,LBCS_DP,5879,60498,1,0
12,4,4.84499,True,69,126574,294461,63,TT,j60,LBCS_DP,48932,876492,22,0
12,5,0.201214,True,63,4172,15095,63,TT,j60,LBCS_DP,1677,20927,0,0
12,6,0.575425,True,54,5638,35812,63,TT,j60,LBCS_DP,6913,31111,3,0
12,7,8.13342,True,71,220242,541373,63,TT,j60,LBCS_DP,76508,1431722,0,0
12,8,27.3391,True,60,494364,1799677,63,TT,j60,LBCS_DP,325766,3073709,9155,0
12,9,6.79735,True,59,84763,496886,63,TT,j60,LBCS_DP,35292,462139,735,0
12,10,0.384216,True,79,11067,26773,63,TT,j60,LBCS_DP,4807,64201,0,0
13,1,300,False,0,1119525,13629700,0,TT,j60,LBCS_DP,769340,467343,471831,46
13,2,300,False,0,1001707,13873073,0,TT,j60,LBCS_DP,424607,74401,106419,0
13,3,300,False,0,1032889,12996327,0,TT,j60,LBCS_DP,794060,400884,134961,0
13,4,300,False,0,1010204,13836034,0,TT,j60,LBCS_DP,461511,334291,247062,2157
13,5,300,False,0,1099652,12333606,0,TT,j60,LBCS_DP,711287,430509,144613,6071
13,6,300,False,0,971925,10709460,0,TT,j60,LBCS_DP,500567,330607,166556,4450
13,7,300,False,0,1025454,14891480,0,TT,j60,LBCS_DP,766541,607592,587555,2026
13,8,300.004,False,0,691518,7625044,0,TT,j60,LBCS_DP,377831,140921,179903,748
13,9,300,False,0,990761,10404161,0,TT,j60,LBCS_DP,431651,340802,227750,22831
13,10,300,False,0,896089,10312740,0,TT,j60,LBCS_DP,412250,228162,83584,781
14,1,300.001,False,0,719991,7805013,0,TT,j60,LBCS_DP,443523,345671,38841,0
14,2,80.1903,True,65,315947,2340108,63,TT,j60,LBCS_DP,120376,117672,10102,1028
14,3,300.001,False,0,876845,8814019,0,TT,j60,LBCS_DP,613058,533260,13184,660
14,4,300,False,0,592715,5509058,0,TT,j60,LBCS_DP,309206,215763,17657,13
14,5,300,False,0,1224351,11344189,0,TT,j60,LBCS_DP,1102108,1654120,25257,26
14,6,300.002,False,0,804522,6696226,0,TT,j60,LBCS_DP,474298,408252,82655,2
14,7,3.28951,True,69,24727,202234,63,TT,j60,LBCS_DP,11918,18311,5038,0
14,8,300.002,False,0,574930,1875038,0,TT,j60,LBCS_DP,99305,366739,25552,321
