group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
21,7,22.6032,True,65,1050568,4854794,33,TT,j30,CP_DP,0,0,0,0
21,8,63.7804,True,62,2775233,12825810,33,TT,j30,CP_DP,0,0,0,0
21,9,300,False,0,13748006,64248649,0,TT,j30,CP_DP,0,0,0,0
21,10,50.4312,True,69,3122329,12395413,33,TT,j30,CP_DP,0,0,0,0
22,1,1.01925,True,42,908,3947,33,TT,j30,CP_DP,0,0,0,0
22,2,0.141568,True,45,8964,38194,33,TT,j30,CP_DP,0,0,0,0
22,3,223.265,True,63,17563207,59241187,33,TT,j30,CP_DP,0,0,0,0
22,4,0.246979,True,42,16198,78302,33,TT,j30,CP_DP,0,0,0,0
22,5,124.292,True,52,6803662,31761493,33,TT,j30,CP_DP,0,0,0,0
22,6,13.7987,True,52,693833,3317393,33,TT,j30,CP_DP,0,0,0,0
22,7,8.16884,True,60,463169,2014477,33,TT,j30,CP_DP,0,0,0,0
22,8,300,False,0,17580409,74073091,0,TT,j30,CP_DP,0,0,0,0
22,9,0.00224257,True,76,125,507,33,TT,j30,CP_DP,0,0,0,0
22,10,19.1032,True,55,1433511,6110674,33,TT,j30,CP_DP,0,0,0,0
23,1,1.0412,True,63,76,250,33,TT,j30,CP_DP,0,0,0,0
23,2,0.00222048,True,53,134,550,33,TT,j30,CP_DP,0,0,0,0
23,3,0.0014409,True,46,74,320,33,TT,j30,CP_DP,0,0,0,0
23,4,0.0407744,True,65,2012,9698,33,TT,j30,CP_DP,0,0,0,0
23,5,2.62884,True,52,121589,642202,33,TT,j30,CP_DP,0,0,0,0
23,6,0.816124,True,48,96650,302589,33,TT,j30,CP_DP,0,0,0,0
23,7,0.701882,True,60,41461,194584,33,TT,j30,CP_DP,0,0,0,0
23,8,0.00841082,True,48,632,2608,33,TT,j30,CP_DP,0,0,0,0
23,9,0.535617,True,63,32039,142338,33,TT,j30,CP_DP,0,0,0,0
23,10,0.00166622,True,61,126,436,33,TT,j30,CP_DP,0,0,0,0
24,1,0.00227239,True,53,174,632,33,TT,j30,CP_DP,0,0,0,0
24,2,0.00425013,True,58,184,969,33,TT,j30,CP_DP,0,0,0,0
24,3,0.00113964,True,69,64,257,33,TT,j30,CP_DP,0,0,0,0
24,4,0.00104703,True,53,55,218,33,TT,j30,CP_DP,0,0,0,0
24,5,0.00112694,True,51,67,245,33,TT,j30,CP_DP,0,0,0,0
24,6,0.00321847,True,56,169,819,33,TT,j30,CP_DP,0,0,0,0
24,7,0.0247132,True,44,1676,6978,33,TT,j30,CP_DP,0,0,0,0
24,8,0.00215591,True,38,86,463,33,TT,j30,CP_DP,0,0,0,0
24,9,0.00221342,True,43,102,561,33,TT,j30,CP_DP,0,0,0,0
24,10,0.00104784,True,53,51,213,33,TT,j30,CP_DP,0,0,0,0
25,1,300,False,0,12218586,62021436,0,TT,j30,CP_DP,0,0,0,0
25,2,305.359,False,0,13506801,62200628,0,TT,j30,CP_DP,0,0,0,0
25,3,300,False,0,10881145,57897052,0,TT,j30,CP_DP,0,0,0,0
25,4,308.132,False,0,12282297,59188431,0,TT,j30,CP_DP,0,0,0,0
25,5,316.062,False,0,11857951,58260013,0,TT,j30,CP_DP,0,0,0,0
25,6,300,False,0,10377869,51726501,0,TT,j30,CP_DP,0,0,0,0
25,7,300,False,0,12590461,56978833,0,TT,j30,CP_DP,0,0,0,0
25,8,300,False,0,11473824,58249195,0,TT,j30,CP_DP,0,0,0,0
25,9,300,False,0,17454128,68824368,0,TT,j30,CP_DP,0,0,0,0
25,10,300,False,0,13044841,63119242,0,TT,j30,CP_DP,0,0,0,0
26,1,1.07513,True,59,72298,254494,33,TT,j30,CP_DP,0,0,0,0
26,2,0.00085589,True,40,44,170,33,TT,j30,CP_DP,0,0,0,0
26,3,0.00134825,True,58,71,312,33,TT,j30,CP_DP,0,0,0,0
26,4,0.00188463,True,62,81,388,33,TT,j30,CP_DP,0,0,0,0
