group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
21,1,300,False,0,1359105,14497282,0,TT,j90,CP_DP,1091688,1282335,773418,14795
21,2,300,False,0,1298508,17079825,0,TT,j90,CP_DP,1009514,2553850,887425,1891
21,3,300,False,0,1462686,16015157,0,TT,j90,CP_DP,1360854,1874217,567664,2496
21,4,300,False,0,1412486,12960384,0,TT,j90,CP_DP,1081656,2055534,387841,21017
21,5,300,False,0,1518422,15844328,0,TT,j90,CP_DP,1589422,2198028,772101,6754
21,6,300,False,0,2049061,16464153,0,TT,j90,CP_DP,1416503,6238041,1392249,33427
21,7,300,False,0,1384104,16333157,0,TT,j90,CP_DP,1089365,1653212,256407,4443
21,8,300,False,0,1751175,15677280,0,TT,j90,CP_DP,1230654,3333299,642615,28180
21,9,300,False,0,1176071,14089630,0,TT,j90,CP_DP,754274,1100309,372740,52552
21,10,300,False,0,1405445,16059476,0,TT,j90,CP_DP,1685451,2417504,345539,16
22,1,3.8288,True,108,69475,336927,93,TT,j90,CP_DP,35019,83770,2620,0
22,2,1.60294,True,85,13707,106761,93,TT,j90,CP_DP,11121,27806,904,21
22,3,300,False,0,1408938,11656647,0,TT,j90,CP_DP,1398981,2876529,78965,0
22,4,300,False,0,1834999,13861106,0,TT,j90,CP_DP,1599018,4125847,232560,76
22,5,4.20297,True,96,56672,342398,93,TT,j90,CP_DP,49751,123604,6489,677
22,6,300,False,0,1907153,16657626,0,TT,j90,CP_DP,2002736,5643629,295166,36
22,7,300,False,0,1136922,5135890,0,TT,j90,CP_DP,738712,1828486,295703,158
22,8,300,False,0,1280699,14626264,0,TT,j90,CP_DP,1082026,3729894,95096,0
22,9,300,False,0,1824734,16069454,0,TT,j90,CP_DP,2515166,2601182,846568,40
22,10,300,False,0,1964136,19046192,0,TT,j90,CP_DP,2940643,4657843,398045,453
23,1,56.8659,True,90,384303,3126445,93,TT,j90,CP_DP,223608,924035,34566,0
23,2,28.6261,True,84,258942,1806810,93,TT,j90,CP_DP,163238,752007,6834,268
23,3,300,False,0,2036664,7577993,0,TT,j90,CP_DP,696019,5882685,248377,119
23,4,20.9472,True,85,211761,1506714,93,TT,j90,CP_DP,305470,530327,10974,9265
23,5,26.4149,True,95,389846,1671841,93,TT,j90,CP_DP,261640,1947661,7332,2832
23,6,3.87179,True,87,44680,250176,93,TT,j90,CP_DP,32000,139562,927,0
23,7,225.064,True,77,1398538,11537852,93,TT,j90,CP_DP,1180573,4917278,413909,0
23,8,0.848876,True,92,11430,53344,93,TT,j90,CP_DP,6647,41358,38,0
23,9,300,False,0,1108411,4885818,0,TT,j90,CP_DP,940641,2125854,36282,2
23,10,4.95847,True,87,97918,380441,93,TT,j90,CP_DP,46392,427990,1002,0
24,1,300,False,0,3104581,16378675,0,TT,j90,CP_DP,1608334,17750546,71692,4298
24,2,1.04871,True,92,18639,77884,93,TT,j90,CP_DP,10281,71652,1176,0
24,3,157.414,True,69,2548947,9569226,93,TT,j90,CP_DP,2649505,21111428,1220,0
24,4,1.04528,True,81,12290,80762,93,TT,j90,CP_DP,9037,44023,126,0
24,5,115.728,True,85,2247390,7254459,93,TT,j90,CP_DP,1644080,15524087,19530,0
24,6,300,False,0,4815595,19270192,0,TT,j90,CP_DP,2124293,47640418,69376,0
24,7,234.387,True,87,3177849,14313227,93,TT,j90,CP_DP,2362006,26466557,2760,0
24,8,134.301,True,88,1981811,8124805,93,TT,j90,CP_DP,2616939,12560965,88962,0
24,9,148.696,True,80,2918795,10567115,93,TT,j90,CP_DP,1902745,20590198,15538,0
24,10,5.45671,True,89,109816,417169,93,TT,j90,CP_DP,71470,526319,234,0
25,1,300,False,0,1268226,15166217,0,TT,j90,CP_DP,1110682,1183245,287075,217
25,2,300,False,0,1245320,13164020,0,TT,j90,CP_DP,850871,978210,308646,127382
25,3,300,False,0,939146,10816078,0,TT,j90,CP_DP,520205,459714,285669,215
25,4,300,False,0,1014995,11489988,0,TT,j90,CP_DP,561497,533841,262378,19
25,5,300,False,0,1054488,13798332,0,TT,j90,CP_DP,1069058,847741,116922,5
25,6,300,False,0,777837,9174697,0,TT,j90,CP_DP,432417,420270,142602,1175
25,7,300,False,0,991565,10746839,0,TT,j90,CP_DP,571744,815478,212247,14638
25,8,300,False,0,1105591,14515635,0,TT,j90,CP_DP,521206,893238,405546,148
25,9,300,False,0,810584,12372834,0,TT,j90,CP_DP,588865,589499,268200,40
25,10,300,False,0,1133423,15497760,0,TT,j90,CP_DP,1207421,1146658,306335,0
26,1,300,False,0,905939,7716752,0,TT,j90,CP_DP,619500,1322998,13368,113
26,2,300,False,0,1136115,12160899,0,TT,j90,CP_DP,996366,1268938,57624,1140
26,3,5.04539,True,80,28378,292382,93,TT,j90,CP_DP,26459,38446,4020,37
26,4,300,False,0,1243944,14853010,0,TT,j90,CP_DP,835678,1241915,470531,1894
26,5,300,False,0,1097834,12703701,0,TT,j90,CP_DP,1151046,764157,320075,160
26,6,300,False,0,1037188,9256097,0,TT,j90,CP_DP,1151070,1477218,50690,10
26,7,300.001,False,0,903203,8752468,0,TT,j90,CP_DP,1019651,781608,38413,16
26,8,300,False,0,1269348,15302397,0,TT,j90,CP_DP,1122060,2125637,308296,16
26,9,300,False,0,904714,8706479,0,TT,j90,CP_DP,744867,614245,60181,139
26,10,60.1343,True,92,411872,3055443,93,TT,j90,CP_DP,305580,841636,14100,0
27,1,300,False,0,499339,2064253,0,TT,j90,CP_DP,161632,452010,17516,1196
27,2,300,False,0,1601109,13086970,0,TT,j90,CP_DP,1608147,8503107,62904,533
27,3,220.305,True,91,929690,8987241,93,TT,j90,CP_DP,770052,1717702,15131,249
27,4,300.003,False,0,720094,4746596,0,TT,j90,CP_DP,371696,1276385,8844,0
27,5,300,False,0,1611196,9356355,0,TT,j90,CP_DP,1216987,4939277,36764,373
27,6,300.001,False,0,807688,7810365,0,TT,j90,CP_DP,804380,753482,2857,1
27,7,300,False,0,992831,4224639,0,TT,j90,CP_DP,462176,1896789,5523,0
27,8,300.001,False,0,1100621,4448444,0,TT,j90,CP_DP,465507,3304796,1957,0
27,9,300.003,False,0,563145,4486485,0,TT,j90,CP_DP,476956,976978,7048,0
27,10,1.13424,True,97,8695,66302,93,TT,j90,CP_DP,4955,23159,264,2
28,1,6.0158,True,80,69296,313511,93,TT,j90,CP_DP,24917,576735,0,0
28,2,48.1645,True,76,531986,2609893,93,TT,j90,CP_DP,456279,4293998,103,0
28,3,300,False,0,6173548,16623935,0,TT,j90,CP_DP,2277435,50905607,0,0
28,4,300,False,0,1436683,6993964,0,TT,j90,CP_DP,625988,5708594,12952,7
28,5,56.5575,True,88,587224,2754980,93,TT,j90,CP_DP,248030,4697654,216,0
28,6,26.8491,True,102,476425,1203986,93,TT,j90,CP_DP,333520,3413266,0,0
28,7,40.9933,True,97,557424,2061322,93,TT,j90,CP_DP,233263,4893753,224,0
28,8,300,False,0,9449883,14621597,0,TT,j90,CP_DP,4209776,93161310,0,0
28,9,300,False,0,9616737,14527336,0,TT,j90,CP_DP,2137644,70047324,0,0
28,10,300,False,0,4095951,14592612,0,TT,j90,CP_DP,4128362,40003011,0,0
29,1,300,False,0,790832,10137132,0,TT,j90,CP_DP,324616,278590,117660,8
29,2,300.826,False,0,849045,12338966,0,TT,j90,CP_DP,545329,307763,221271,15686
29,3,300,False,0,846062,12197867,0,TT,j90,CP_DP,421890,414890,288586,5195
29,4,300,False,0,929125,12826101,0,TT,j90,CP_DP,436012,304850,294646,14
29,5,300,False,0,935747,11802867,0,TT,j90,CP_DP,520346,318002,24745,34
29,6,300,False,0,797163,12676711,0,TT,j90,CP_DP,446382,267590,31475,101
29,7,300,False,0,877648,11816933,0,TT,j90,CP_DP,449976,301922,108895,0
29,8,300,False,0,970347,11586898,0,TT,j90,CP_DP,349865,278418,154832,108
29,9,300,False,0,780430,12539488,0,TT,j90,CP_DP,542517,194094,40611,0
29,10,300.001,False,0,904936,10613317,0,TT,j90,CP_DP,551535,518374,206643,5793
30,1,4.48271,True,102,23357,227239,93,TT,j90,CP_DP,17101,17681,1307,0
30,2,300.001,False,0,1050229,9396915,0,TT,j90,CP_DP,1182750,632018,10614,0
30,3,300,False,0,894356,11730479,0,TT,j90,CP_DP,609319,306124,64665,53
30,4,300,False,0,618387,4791029,0,TT,j90,CP_DP,316242,228080,22263,2538
30,5,300.001,False,0,816148,8525002,0,TT,j90,CP_DP,418038,337358,81821,849
30,6,300.001,False,0,739775,5783046,0,TT,j90,CP_DP,419132,358392,3116,6
30,7,300.001,False,0,894328,10057493,0,TT,j90,CP_DP,626081,476748,177295,329
30,8,300,False,0,723258,9235190,0,TT,j90,CP_DP,689952,265476,127,0
30,9,300,False,0,769897,10628358,0,TT,j90,CP_DP,529968,311319,23564,0
30,10,300,False,0,846915,7560365,0,TT,j90,CP_DP,663809,544044,25953,104
31,1,158.089,True,79,506884,4153514,93,TT,j90,CP_DP,456992,408348,1845,13
31,2,300,False,0,709014,9535072,0,TT,j90,CP_DP,723058,253151,30913,0
31,3,125.095,True,106,477772,2664448,93,TT,j90,CP_DP,445331,803582,15434,156
31,4,300.001,False,0,639416,3445123,0,TT,j90,CP_DP,336581,912981,6787,2
31,5,300.002,False,0,643028,6786567,0,TT,j90,CP_DP,543636,911750,42361,393
31,6,3.58759,True,80,21399,198368,93,TT,j90,CP_DP,25167,9309,40,0
31,7,300.002,False,0,438681,4485275,0,TT,j90,CP_DP,269372,811749,802,30
