group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
14,1,300,False,0,1446852,20849966,0,TT,j90,LBCS_DP,0,0,0,0
14,2,300,False,0,1369279,18056933,0,TT,j90,LBCS_DP,0,0,0,0
14,3,300,False,0,1070831,15444388,0,TT,j90,LBCS_DP,0,0,0,0
14,4,300,False,0,1282433,17142488,0,TT,j90,LBCS_DP,0,0,0,0
14,5,300,False,0,1233308,18569622,0,TT,j90,LBCS_DP,0,0,0,0
14,6,300,False,0,1785177,19130040,0,TT,j90,LBCS_DP,0,0,0,0
14,7,300,False,0,1067688,18252357,0,TT,j90,LBCS_DP,0,0,0,0
14,8,300,False,0,1329908,19061522,0,TT,j90,LBCS_DP,0,0,0,0
14,9,300,False,0,1713611,20356323,0,TT,j90,LBCS_DP,0,0,0,0
14,10,300,False,0,1128793,18684564,0,TT,j90,LBCS_DP,0,0,0,0
15,1,300,False,0,1889701,25413603,0,TT,j90,LBCS_DP,0,0,0,0
15,2,300,False,0,1283663,20046830,0,TT,j90,LBCS_DP,0,0,0,0
15,3,300,False,0,1261061,17412474,0,TT,j90,LBCS_DP,0,0,0,0
15,4,300,False,0,1458507,20772150,0,TT,j90,LBCS_DP,0,0,0,0
15,5,300,False,0,2527972,24726763,0,TT,j90,LBCS_DP,0,0,0,0
15,6,300,False,0,1289188,20673240,0,TT,j90,LBCS_DP,0,0,0,0
15,7,300,False,0,1969602,18103507,0,TT,j90,LBCS_DP,0,0,0,0
15,8,300,False,0,1371189,17273532,0,TT,j90,LBCS_DP,0,0,0,0
15,9,300,False,0,1339152,20950562,0,TT,j90,LBCS_DP,0,0,0,0
15,10,300,False,0,2052170,28220340,0,TT,j90,LBCS_DP,0,0,0,0
16,1,300,False,0,1654484,18901321,0,TT,j90,LBCS_DP,0,0,0,0
16,2,300,False,0,1528075,20123932,0,TT,j90,LBCS_DP,0,0,0,0
16,3,300,False,0,1618372,20929889,0,TT,j90,LBCS_DP,0,0,0,0
16,4,300,False,0,1322933,18539070,0,TT,j90,LBCS_DP,0,0,0,0
16,5,300,False,0,1777270,21527444,0,TT,j90,LBCS_DP,0,0,0,0
16,6,300,False,0,1450308,24001778,0,TT,j90,LBCS_DP,0,0,0,0
16,7,300,False,0,1668309,18711260,0,TT,j90,LBCS_DP,0,0,0,0
16,8,300,False,0,1482436,21238463,0,TT,j90,LBCS_DP,0,0,0,0
16,9,302.514,False,0,2190134,25911496,0,TT,j90,LBCS_DP,0,0,0,0
16,10,300,False,0,2178543,21925587,0,TT,j90,LBCS_DP,0,0,0,0
17,1,300,False,0,2015546,27035503,0,TT,j90,LBCS_DP,0,0,0,0
17,2,300,False,0,1812685,24435084,0,TT,j90,LBCS_DP,0,0,0,0
17,3,300,False,0,1770622,22168410,0,TT,j90,LBCS_DP,0,0,0,0
17,4,300,False,0,3082693,27789643,0,TT,j90,LBCS_DP,0,0,0,0
17,5,300,False,0,1795807,18813942,0,TT,j90,LBCS_DP,0,0,0,0
17,6,300,False,0,2702580,27504876,0,TT,j90,LBCS_DP,0,0,0,0
17,7,300,False,0,2190628,27361093,0,TT,j90,LBCS_DP,0,0,0,0
17,8,300,False,0,2668510,28259013,0,TT,j90,LBCS_DP,0,0,0,0
17,9,300,False,0,2589368,25273552,0,TT,j90,LBCS_DP,0,0,0,0
17,10,302.814,False,0,2011038,23653948,0,TT,j90,LBCS_DP,0,0,0,0
18,1,10.682,True,101,103279,972125,93,TT,j90,LBCS_DP,0,0,0,0
18,2,9.37286,True,94,63135,624132,93,TT,j90,LBCS_DP,0,0,0,0
18,3,300,False,0,2123429,27228279,0,TT,j90,LBCS_DP,0,0,0,0
18,4,300,False,0,1741133,22816165,0,TT,j90,LBCS_DP,0,0,0,0
18,5,48.2079,True,90,480306,4926012,93,TT,j90,LBCS_DP,0,0,0,0
18,6,300,False,0,2432954,23387352,0,TT,j90,LBCS_DP,0,0,0,0
18,7,300,False,0,2580490,28242797,0,TT,j90,LBCS_DP,0,0,0,0
18,8,39.9327,True,92,420811,4244381,93,TT,j90,LBCS_DP,0,0,0,0
18,9,300,False,0,2039826,23468123,0,TT,j90,LBCS_DP,0,0,0,0
18,10,300,False,0,4604811,37581813,0,TT,j90,LBCS_DP,0,0,0,0
19,1,300,False,0,1517806,19548529,0,TT,j90,LBCS_DP,0,0,0,0
19,2,20.801,True,83,646991,4027970,93,TT,j90,LBCS_DP,0,0,0,0
19,3,300,False,0,2420980,26536959,0,TT,j90,LBCS_DP,0,0,0,0
19,4,300,False,0,2437839,27911858,0,TT,j90,LBCS_DP,0,0,0,0
19,5,300,False,0,2216845,26199789,0,TT,j90,LBCS_DP,0,0,0,0
19,6,0.746366,True,136,19764,107459,93,TT,j90,LBCS_DP,0,0,0,0
19,7,300,False,0,5207450,44363160,0,TT,j90,LBCS_DP,0,0,0,0
19,8,40.131,True,91,888860,6234058,93,TT,j90,LBCS_DP,0,0,0,0
