group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
22,5,17.6221,True,96,416571,2694017,93,TT2,j90,LBCC_DP,612622,0,0,1420851
22,6,1.39053,True,71,51904,248792,93,TT2,j90,LBCC_DP,44988,0,0,213403
22,7,300,False,0,12338089,60441546,0,TT2,j90,LBCC_DP,23725642,7629,0,37304517
22,8,0.0132146,True,97,172,1145,93,TT2,j90,LBCC_DP,30,0,0,951
22,9,300,False,0,5239195,38062777,0,TT2,j90,LBCC_DP,6530464,585,0,24257969
22,10,300,False,0,3720301,26014627,0,TT2,j90,LBCC_DP,6462433,0,0,24501860
23,1,0.0284283,True,90,1264,6328,93,TT2,j90,LBCC_DP,673,0,0,2270
23,2,0.00476399,True,84,97,548,93,TT2,j90,LBCC_DP,0,0,0,399
23,3,0.00334626,True,116,93,462,93,TT2,j90,LBCC_DP,0,0,0,344
23,4,0.147898,True,85,12931,47692,93,TT2,j90,LBCC_DP,13812,1,0,25669
23,5,0.00466451,True,95,112,502,93,TT2,j90,LBCC_DP,1,0,0,471
23,6,0.00368599,True,87,113,466,93,TT2,j90,LBCC_DP,2,0,0,406
23,7,0.00607142,True,77,119,732,93,TT2,j90,LBCC_DP,2,0,0,424
23,8,0.00380446,True,92,93,474,93,TT2,j90,LBCC_DP,0,0,0,414
23,9,0.0044169,True,126,106,607,93,TT2,j90,LBCC_DP,0,0,0,333
23,10,0.0168314,True,87,500,2618,93,TT2,j90,LBCC_DP,232,0,0,1429
24,1,0.00554917,True,84,97,590,93,TT2,j90,LBCC_DP,0,0,0,393
24,2,0.00494542,True,92,133,636,93,TT2,j90,LBCC_DP,0,0,0,543
24,3,0.00315966,True,69,93,440,93,TT2,j90,LBCC_DP,0,0,0,573
24,4,0.00441509,True,81,94,632,93,TT2,j90,LBCC_DP,0,0,0,331
24,5,0.00358096,True,85,93,463,93,TT2,j90,LBCC_DP,0,0,0,402
24,6,0.0245852,True,79,220,1895,93,TT2,j90,LBCC_DP,0,0,0,1539
24,7,0.00351988,True,87,93,531,93,TT2,j90,LBCC_DP,0,0,0,374
24,8,0.00332653,True,88,93,461,93,TT2,j90,LBCC_DP,0,0,0,466
