group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
10,3,300.348,False,0,7825005,49282629,0,TT2,j60,LBMAX_DP,16328473,12507,0,15226969
10,4,300,False,0,6090050,38243714,0,TT2,j60,LBMAX_DP,12415623,3,0,11658553
10,5,0.00164554,True,79,110,589,63,TT2,j60,LBMAX_DP,2,0,0,367
10,6,0.0514871,True,67,3096,18990,63,TT2,j60,LBMAX_DP,1815,0,0,13729
10,7,300,False,0,7333437,47435862,0,TT2,j60,LBMAX_DP,11131731,0,0,26166274
10,8,300,False,0,12756458,79660990,0,TT2,j60,LBMAX_DP,27962649,162,0,50943293
10,9,300,False,0,4836165,40144003,0,TT2,j60,LBMAX_DP,6825740,28,0,16968069
10,10,0.00129133,True,73,94,492,63,TT2,j60,LBMAX_DP,3,0,0,243
11,1,0.00596981,True,71,253,2247,63,TT2,j60,LBMAX_DP,18,0,0,728
11,2,0.00093723,True,61,67,368,63,TT2,j60,LBMAX_DP,0,0,0,193
11,3,0.000679606,True,76,63,251,63,TT2,j60,LBMAX_DP,0,0,0,194
11,4,0.0020468,True,69,149,805,63,TT2,j60,LBMAX_DP,12,0,0,458
11,5,0.00204306,True,65,151,811,63,TT2,j60,LBMAX_DP,44,0,0,768
11,6,300,False,0,4925979,34848701,0,TT2,j60,LBMAX_DP,10183666,29,0,11500460
11,7,0.00173114,True,70,108,651,63,TT2,j60,LBMAX_DP,1,0,0,325
11,8,0.00287972,True,69,200,1202,63,TT2,j60,LBMAX_DP,139,0,0,389
11,9,0.00132796,True,62,87,471,63,TT2,j60,LBMAX_DP,0,0,0,304
11,10,0.000967337,True,58,69,365,63,TT2,j60,LBMAX_DP,0,0,0,237
12,1,0.000894292,True,59,63,371,63,TT2,j60,LBMAX_DP,0,0,0,197
12,2,0.00100369,True,58,73,390,63,TT2,j60,LBMAX_DP,0,0,0,226
12,3,0.000626973,True,75,65,215,63,TT2,j60,LBMAX_DP,0,0,0,241
12,4,0.000817469,True,69,63,300,63,TT2,j60,LBMAX_DP,0,0,0,187
12,5,0.000696124,True,63,63,247,63,TT2,j60,LBMAX_DP,0,0,0,235
12,6,0.00103545,True,54,75,375,63,TT2,j60,LBMAX_DP,0,0,0,280
12,7,0.000965964,True,71,63,383,63,TT2,j60,LBMAX_DP,0,0,0,139
12,8,0.000809512,True,60,71,310,63,TT2,j60,LBMAX_DP,0,0,0,234
12,9,0.00116384,True,59,74,438,63,TT2,j60,LBMAX_DP,0,0,0,234
