group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
32,5,0.00495168,True,93,138,1514,93,TT2,j90,LBMAX_DP,1,0,0
32,6,0.00427324,True,86,129,1308,93,TT2,j90,LBMAX_DP,1,0,0
32,7,0.00432459,True,87,120,1297,93,TT2,j90,LBMAX_DP,0,0,0
32,8,0.00654141,True,79,180,1971,93,TT2,j90,LBMAX_DP,0,0,0
32,9,0.00298845,True,95,93,975,93,TT2,j90,LBMAX_DP,0,0,0
32,10,0.0177635,True,91,611,5797,93,TT2,j90,LBMAX_DP,52,0,0
33,1,300,False,0,15608562,114005227,0,TT2,j90,LBMAX_DP,40490125,5411720,0
33,2,300,False,0,9138821,103901162,0,TT2,j90,LBMAX_DP,32846007,1556,0
33,3,300,False,0,9757849,110817715,0,TT2,j90,LBMAX_DP,35700863,0,0
33,4,300,False,0,12107190,125774096,0,TT2,j90,LBMAX_DP,43751438,4644,0
33,5,300,False,0,10168338,114615623,0,TT2,j90,LBMAX_DP,32655299,9053,0
33,6,300,False,0,11403343,112425244,0,TT2,j90,LBMAX_DP,38223778,53038,0
33,7,300,False,0,11224279,124276788,0,TT2,j90,LBMAX_DP,49382149,10530,0
33,8,300,False,0,16760035,130218082,0,TT2,j90,LBMAX_DP,58059490,3484947,0
33,9,300,False,0,12306877,106681558,0,TT2,j90,LBMAX_DP,44888627,1577797,0
33,10,300,False,0,11691589,118415339,0,TT2,j90,LBMAX_DP,38778255,10808,0
34,1,22.3508,True,83,954306,9488243,93,TT2,j90,LBMAX_DP,3046450,0,0
34,2,300,False,0,14572973,114255796,0,TT2,j90,LBMAX_DP,40473878,6213,0
34,3,300,False,0,10744965,107790533,0,TT2,j90,LBMAX_DP,30785431,506,0
34,4,300.321,False,0,15451016,119789981,0,TT2,j90,LBMAX_DP,53538363,2468658,0
34,5,300,False,0,11738174,119459913,0,TT2,j90,LBMAX_DP,54916852,24,0
34,6,0.0814061,True,89,4526,38705,93,TT2,j90,LBMAX_DP,2798,0,0
34,7,1.61204,True,92,64718,717099,93,TT2,j90,LBMAX_DP,126961,0,0
34,8,300,False,0,8294155,98219229,0,TT2,j90,LBMAX_DP,28490750,0,0
34,9,164.252,True,109,6302056,65338041,93,TT2,j90,LBMAX_DP,20094157,258,0
34,10,2.22792,True,101,104449,892930,93,TT2,j90,LBMAX_DP,215200,0,0
35,1,300,False,0,11393196,113371380,0,TT2,j90,LBMAX_DP,47915637,801,0
35,2,4.9532,True,92,216099,2280121,93,TT2,j90,LBMAX_DP,777321,0,0
35,3,300,False,0,13842173,125706245,0,TT2,j90,LBMAX_DP,52916587,0,0
35,4,61.8372,True,86,2844713,26256337,93,TT2,j90,LBMAX_DP,8474866,0,0
35,5,0.00765214,True,103,358,3033,93,TT2,j90,LBMAX_DP,71,0,0
35,6,23.5602,True,72,902783,9549642,93,TT2,j90,LBMAX_DP,2573367,40,0
35,7,10.3161,True,78,403465,4590794,93,TT2,j90,LBMAX_DP,1238466,0,0
35,8,0.00336384,True,85,146,1224,93,TT2,j90,LBMAX_DP,0,0,0
35,9,0.0042361,True,76,149,1368,93,TT2,j90,LBMAX_DP,0,0,0
35,10,0.00675191,True,82,281,2515,93,TT2,j90,LBMAX_DP,56,0,0
36,1,0.00362295,True,97,135,1290,93,TT2,j90,LBMAX_DP,0,0,0
36,2,0.00217157,True,114,93,810,93,TT2,j90,LBMAX_DP,0,0,0
36,3,0.0151199,True,84,513,5500,93,TT2,j90,LBMAX_DP,569,0,0
36,4,0.00497344,True,79,183,1679,93,TT2,j90,LBMAX_DP,38,0,0
36,5,0.00335564,True,98,131,1178,93,TT2,j90,LBMAX_DP,1,0,0
36,6,0.00283945,True,99,148,1087,93,TT2,j90,LBMAX_DP,13,0,0
36,7,0.031543,True,89,2850,15773,93,TT2,j90,LBMAX_DP,2835,0,0
36,8,74.6797,True,84,2722860,28011927,93,TT2,j90,LBMAX_DP,9731624,0,0
36,9,0.0245905,True,102,854,9885,93,TT2,j90,LBMAX_DP,522,0,0
36,10,0.00243377,True,109,97,881,93,TT2,j90,LBMAX_DP,0,0,0
37,1,300,False,0,8951090,75517326,0,TT2,j90,LBMAX_DP,36911430,1806890,0
37,2,300,False,0,8214291,79229187,0,TT2,j90,LBMAX_DP,28202290,657725,0
37,3,300,False,0,12179491,96400981,0,TT2,j90,LBMAX_DP,31800244,1525015,0
37,4,300,False,0,7396922,71929576,0,TT2,j90,LBMAX_DP,23457337,828955,0
37,5,300,False,0,8720689,82821629,0,TT2,j90,LBMAX_DP,33221421,729895,0
37,6,300,False,0,7351505,65325964,0,TT2,j90,LBMAX_DP,26632374,685486,0
37,7,300,False,0,12048558,80663899,0,TT2,j90,LBMAX_DP,36052455,2616497,0
37,8,300,False,0,7236208,84336773,0,TT2,j90,LBMAX_DP,24334136,280,0
37,9,300,False,0,9809285,87712499,0,TT2,j90,LBMAX_DP,39588696,342042,0
37,10,300,False,0,8616380,74904859,0,TT2,j90,LBMAX_DP,26313358,1104119,0
38,1,300,False,0,8478251,89605170,0,TT2,j90,LBMAX_DP,24024492,22,0
38,2,300,False,0,12123888,103170795,0,TT2,j90,LBMAX_DP,36492342,4514,0
38,3,300,False,0,7979895,80424051,0,TT2,j90,LBMAX_DP,26466458,0,0
38,4,300,False,0,8934309,96055729,0,TT2,j90,LBMAX_DP,28656655,152,0
38,5,300,False,0,7310089,88116396,0,TT2,j90,LBMAX_DP,23565168,476,0
38,6,300,False,0,6118448,63155195,0,TT2,j90,LBMAX_DP,25012087,18,0
38,7,300,False,0,10194541,92785736,0,TT2,j90,LBMAX_DP,31836771,245,0
38,8,11.8364,True,91,441879,4557299,93,TT2,j90,LBMAX_DP,1290953,0,0
38,9,300,False,0,8116015,98770454,0,TT2,j90,LBMAX_DP,35311230,2,0
38,10,75.4712,True,108,3326430,25852276,93,TT2,j90,LBMAX_DP,7151374,3699,0
39,1,1.07048,True,106,36109,359012,93,TT2,j90,LBMAX_DP,90611,0,0
39,2,300,False,0,10669501,96861144,0,TT2,j90,LBMAX_DP,33387764,397,0
39,3,0.218259,True,83,13890,93081,93,TT2,j90,LBMAX_DP,16958,0,0
39,4,300,False,0,8070885,97335346,0,TT2,j90,LBMAX_DP,26455853,0,0
39,5,300,False,0,11305688,97720691,0,TT2,j90,LBMAX_DP,34646299,16,0
39,6,40.1517,True,102,1213828,13301673,93,TT2,j90,LBMAX_DP,4537503,0,0
39,7,11.1281,True,85,336968,3929642,93,TT2,j90,LBMAX_DP,1327203,0,0
39,8,181.016,True,81,4825497,51300906,93,TT2,j90,LBMAX_DP,14421367,121,0
39,9,0.00605857,True,79,243,2068,93,TT2,j90,LBMAX_DP,71,0,0
39,10,0.686958,True,100,35897,263174,93,TT2,j90,LBMAX_DP,56760,0,0
40,1,0.109816,True,95,3524,35643,93,TT2,j90,LBMAX_DP,2544,0,0
40,2,0.00280277,True,91,101,885,93,TT2,j90,LBMAX_DP,0,0,0
40,3,0.00272653,True,77,96,922,93,TT2,j90,LBMAX_DP,0,0,0
40,4,0.0974204,True,106,5372,41143,93,TT2,j90,LBMAX_DP,8354,0,0
40,5,0.00240576,True,92,95,799,93,TT2,j90,LBMAX_DP,0,0,0
40,6,0.00371313,True,86,115,1138,93,TT2,j90,LBMAX_DP,0,0,0
40,7,0.0024483,True,87,95,824,93,TT2,j90,LBMAX_DP,0,0,0
40,8,0.00252584,True,79,93,825,93,TT2,j90,LBMAX_DP,0,0,0
40,9,0.0027495,True,98,104,906,93,TT2,j90,LBMAX_DP,0,0,0
40,10,0.059616,True,86,2240,20665,93,TT2,j90,LBMAX_DP,3186,0,0
41,1,300,False,0,7309059,60460852,0,TT2,j90,LBMAX_DP,20454753,295141,0
41,2,300,False,0,7610007,69956412,0,TT2,j90,LBMAX_DP,22694639,600980,0
41,3,300,False,0,7494113,73955356,0,TT2,j90,LBMAX_DP,22121523,469060,0
41,4,300,False,0,8187292,69507259,0,TT2,j90,LBMAX_DP,23197207,159367,0
41,5,300,False,0,7778605,71238001,0,TT2,j90,LBMAX_DP,20637847,395783,0
41,6,300,False,0,7409928,65827748,0,TT2,j90,LBMAX_DP,22771177,365605,0
41,7,300,False,0,9416820,67848517,0,TT2,j90,LBMAX_DP,24745655,939091,0
41,8,300,False,0,7816335,62005316,0,TT2,j90,LBMAX_DP,23166176,733084,0
41,9,300,False,0,5790181,65067295,0,TT2,j90,LBMAX_DP,22179358,50049,0
41,10,300,False,0,7231981,69014394,0,TT2,j90,LBMAX_DP,24220071,24066,0
42,1,300,False,0,6067859,68790850,0,TT2,j90,LBMAX_DP,20195421,0,0
42,2,300,False,0,7453251,85593983,0,TT2,j90,LBMAX_DP,28549158,216,0
42,3,300,False,0,6327959,66268078,0,TT2,j90,LBMAX_DP,19050511,0,0
42,4,300,False,0,8434439,75563939,0,TT2,j90,LBMAX_DP,21837624,4133,0
42,5,300.617,False,0,6379219,74186633,0,TT2,j90,LBMAX_DP,18231961,2678,0
42,6,300,False,0,6650619,72543599,0,TT2,j90,LBMAX_DP,18993619,0,0
42,7,300,False,0,4916897,56124457,0,TT2,j90,LBMAX_DP,16871620,26,0
42,8,300,False,0,7157176,68283166,0,TT2,j90,LBMAX_DP,15330391,7194,0
42,9,300,False,0,4588956,52242982,0,TT2,j90,LBMAX_DP,15606149,1,0
42,10,300,False,0,9357390,77036130,0,TT2,j90,LBMAX_DP,22999296,1928674,0
43,1,300,False,0,6513586,66081790,0,TT2,j90,LBMAX_DP,22072259,0,0
43,2,300,False,0,5708217,66058758,0,TT2,j90,LBMAX_DP,19413861,0,0
43,3,0.141944,True,102,5368,48634,93,TT2,j90,LBMAX_DP,5390,0,0
43,4,300,False,0,5907781,67377367,0,TT2,j90,LBMAX_DP,17081098,0,0
43,5,0.00645352,True,98,180,1864,93,TT2,j90,LBMAX_DP,0,0,0
43,6,300,False,0,5610635,53025492,0,TT2,j90,LBMAX_DP,13006349,1507,0
43,7,280.74,True,88,3270531,37709206,93,TT2,j90,LBMAX_DP,7920698,0,0
43,8,0.232268,True,100,9508,80408,93,TT2,j90,LBMAX_DP,14664,0,0
43,9,140.446,True,88,3025114,31069352,93,TT2,j90,LBMAX_DP,9988231,0,0
43,10,300,False,0,3264531,35396857,0,TT2,j90,LBMAX_DP,8813278,32,0
44,1,0.00418316,True,100,137,1231,93,TT2,j90,LBMAX_DP,0,0,0
44,2,0.507734,True,92,15441,162443,93,TT2,j90,LBMAX_DP,23828,0,0
44,3,0.005043,True,110,172,1560,93,TT2,j90,LBMAX_DP,8,0,0
44,4,0.00350078,True,89,117,1078,93,TT2,j90,LBMAX_DP,1,0,0
44,5,0.00374626,True,84,131,1136,93,TT2,j90,LBMAX_DP,1,0,0
44,6,8.79987,True,96,325064,2614660,93,TT2,j90,LBMAX_DP,658966,0,0
44,7,15.6126,True,93,460803,4974517,93,TT2,j90,LBMAX_DP,1057103,0,0
44,8,0.00578404,True,99,158,1710,93,TT2,j90,LBMAX_DP,0,0,0
44,9,0.00296088,True,96,106,996,93,TT2,j90,LBMAX_DP,0,0,0
44,10,0.00472821,True,86,197,1582,93,TT2,j90,LBMAX_DP,25,0,0
45,1,300,False,0,6116659,52155310,0,TT2,j90,LBMAX_DP,15664883,1036,0
45,2,300,False,0,4851938,58362439,0,TT2,j90,LBMAX_DP,14228201,10076,0
45,3,300,False,0,7525615,69812179,0,TT2,j90,LBMAX_DP,21594287,109328,0
45,4,300,False,0,5833978,59780963,0,TT2,j90,LBMAX_DP,14153443,52703,0
45,5,300,False,0,5822576,63555170,0,TT2,j90,LBMAX_DP,20109707,34375,0
45,6,300,False,0,7178311,60152495,0,TT2,j90,LBMAX_DP,18021699,292511,0
45,7,300,False,0,5618910,56357635,0,TT2,j90,LBMAX_DP,15810887,4047,0
45,8,300,False,0,6332778,63242025,0,TT2,j90,LBMAX_DP,14700035,45695,0
45,9,300,False,0,7007938,63562189,0,TT2,j90,LBMAX_DP,17953687,178347,0
45,10,300,False,0,5155797,46587223,0,TT2,j90,LBMAX_DP,15466124,6163,0
46,1,300,False,0,5463626,64851156,0,TT2,j90,LBMAX_DP,19833452,448,0
46,2,300,False,0,5891706,68667997,0,TT2,j90,LBMAX_DP,13142225,3987,0
46,3,300,False,0,4917073,52944869,0,TT2,j90,LBMAX_DP,12695365,0,0
46,4,300.376,False,0,2591411,33178632,0,TT2,j90,LBMAX_DP,6829127,0,0
46,5,300,False,0,4362823,47474918,0,TT2,j90,LBMAX_DP,8371960,32,0
46,6,300,False,0,2287921,25970692,0,TT2,j90,LBMAX_DP,6817940,0,0
46,7,300,False,0,2683038,30685785,0,TT2,j90,LBMAX_DP,7382245,0,0
46,8,300,False,0,3490998,37572544,0,TT2,j90,LBMAX_DP,10417664,24546,0
46,9,300,False,0,4000827,36182471,0,TT2,j90,LBMAX_DP,13037010,11816,0
46,10,300,False,0,5568294,59386389,0,TT2,j90,LBMAX_DP,16915586,0,0
47,1,3.50397,True,82,119838,1123115,93,TT2,j90,LBMAX_DP,197303,0,0
47,2,0.00348177,True,90,127,1115,93,TT2,j90,LBMAX_DP,2,0,0
47,3,0.925264,True,102,32682,288412,93,TT2,j90,LBMAX_DP,43993,0,0
47,4,300,False,0,3847711,38132246,0,TT2,j90,LBMAX_DP,8045551,207,0
47,5,300,False,0,2644260,27698496,0,TT2,j90,LBMAX_DP,5530783,0,0
47,6,0.0834165,True,98,3873,27212,93,TT2,j90,LBMAX_DP,4151,0,0
47,7,0.255344,True,94,8199,77739,93,TT2,j90,LBMAX_DP,8097,0,0
47,8,0.00978321,True,98,348,3103,93,TT2,j90,LBMAX_DP,52,0,0
47,9,0.0423579,True,86,1349,12924,93,TT2,j90,LBMAX_DP,449,0,0
47,10,300,False,0,2511237,27400624,0,TT2,j90,LBMAX_DP,5565989,0,0
48,1,0.00317086,True,83,97,1014,93,TT2,j90,LBMAX_DP,0,0,0
48,2,0.00391828,True,89,113,1163,93,TT2,j90,LBMAX_DP,9,0,0
48,3,0.00525009,True,86,201,1791,93,TT2,j90,LBMAX_DP,8,0,0
48,4,0.00441021,True,91,212,1543,93,TT2,j90,LBMAX_DP,0,0,0
48,5,0.643764,True,75,15123,178694,93,TT2,j90,LBMAX_DP,19031,0,0
48,6,0.00773033,True,114,207,2241,93,TT2,j90,LBMAX_DP,11,0,0
48,7,0.00303032,True,103,107,975,93,TT2,j90,LBMAX_DP,0,0,0
48,8,0.00469022,True,74,148,1338,93,TT2,j90,LBMAX_DP,1,0,0
48,9,0.00274539,True,89,104,878,93,TT2,j90,LBMAX_DP,0,0,0
48,10,0.00319957,True,93,112,1046,93,TT2,j90,LBMAX_DP,0,0,0
